"id","high_risk","outcome"
1498,TRUE,4
1499,FALSE,2
1500,FALSE,1
1501,FALSE,2
1502,FALSE,2
1503,TRUE,4
1504,FALSE,1
1505,FALSE,1
1506,FALSE,1
1507,FALSE,2
1508,FALSE,1
1509,FALSE,2
1510,FALSE,2
1511,FALSE,1
1512,FALSE,3
1513,TRUE,4
1514,TRUE,4
1515,TRUE,4
1516,FALSE,2
1517,FALSE,1
1518,FALSE,1
1519,FALSE,1
1520,FALSE,1
1521,FALSE,0
1522,TRUE,4
1523,FALSE,0
1524,FALSE,0
1525,TRUE,4
1526,TRUE,4
1527,FALSE,1
1528,FALSE,1
1529,FALSE,2
1530,TRUE,4
1531,FALSE,2
1532,FALSE,0
1533,FALSE,1
1534,FALSE,4
1535,FALSE,0
1536,FALSE,0
1537,FALSE,2
1538,TRUE,4
1539,FALSE,1
1540,FALSE,1
1541,FALSE,1
1542,FALSE,2
1543,TRUE,4
1544,TRUE,4
1545,TRUE,4
1546,FALSE,0
1547,FALSE,1
1548,FALSE,1
1549,TRUE,4
1550,FALSE,1
1551,FALSE,2
1552,TRUE,4
1553,FALSE,2
1554,FALSE,2
1555,FALSE,2
1556,FALSE,2
1557,TRUE,4
1558,FALSE,1
1559,FALSE,2
1560,FALSE,1
1561,FALSE,0
1562,TRUE,4
1563,FALSE,2
1564,TRUE,4
1565,TRUE,4
1566,FALSE,0
1567,FALSE,2
1568,FALSE,1
1569,FALSE,2
1570,TRUE,4
1571,FALSE,2
1572,FALSE,2
1573,TRUE,4
1574,FALSE,2
1575,TRUE,4
1576,FALSE,1
1577,FALSE,2
1578,TRUE,4
1579,FALSE,1
1580,FALSE,1
1581,FALSE,2
1582,FALSE,0
1583,FALSE,0
1584,FALSE,2
1585,FALSE,2
1586,FALSE,2
1587,FALSE,0
1588,FALSE,0
1589,FALSE,3
1590,TRUE,4
1591,FALSE,0
1592,FALSE,2
1593,FALSE,2
1594,FALSE,4
1595,TRUE,4
1596,FALSE,1
1597,FALSE,1
1598,FALSE,1
1599,FALSE,2
1600,TRUE,4
1601,TRUE,4
1602,TRUE,4
1603,FALSE,2
1604,TRUE,4
1605,TRUE,4
1606,FALSE,1
1607,TRUE,4
1608,FALSE,2
1609,FALSE,1
1610,FALSE,1
1611,FALSE,2
1612,FALSE,0
1613,TRUE,4
1614,FALSE,2
1615,TRUE,4
1616,TRUE,4
1617,FALSE,1
1618,TRUE,4
1619,TRUE,4
1620,FALSE,1
1621,FALSE,0
1622,FALSE,2
1623,TRUE,4
1624,FALSE,1
1625,FALSE,1
1626,FALSE,0
1627,FALSE,1
1628,FALSE,2
1629,TRUE,4
1630,FALSE,3
1631,FALSE,1
1632,FALSE,2
1633,FALSE,1
1634,FALSE,0
1635,TRUE,4
1636,FALSE,2
1637,FALSE,0
1638,FALSE,3
1639,FALSE,1
1640,FALSE,1
1641,FALSE,2
1642,FALSE,1
1643,TRUE,4
1644,TRUE,4
1645,TRUE,4
1646,TRUE,4
1647,FALSE,0
1648,TRUE,4
1649,FALSE,2
1650,FALSE,0
1651,FALSE,0
1652,FALSE,0
1653,FALSE,1
1654,FALSE,1
1655,FALSE,0
1656,TRUE,4
1657,TRUE,4
1658,FALSE,2
1659,FALSE,2
1660,TRUE,4
1661,FALSE,1
1662,TRUE,4
1663,FALSE,2
1664,FALSE,1
1665,FALSE,2
1666,TRUE,4
1667,FALSE,1
1668,FALSE,1
1669,TRUE,4
1670,FALSE,2
1671,TRUE,4
1672,TRUE,4
1673,TRUE,4
1674,FALSE,1
1675,FALSE,2
1676,TRUE,4
1677,FALSE,0
1678,FALSE,2
1679,FALSE,1
1680,FALSE,0
1681,FALSE,1
1682,FALSE,2
1683,FALSE,0
1684,TRUE,4
1685,FALSE,1
1686,FALSE,2
1687,TRUE,4
1688,FALSE,0
1689,FALSE,1
1690,TRUE,4
1691,FALSE,2
1692,FALSE,1
1693,FALSE,1
1694,FALSE,2
1695,FALSE,1
1696,FALSE,0
1697,TRUE,4
1698,FALSE,2
1699,FALSE,0
1700,FALSE,2
1701,FALSE,1
1702,FALSE,0
1703,FALSE,2
1704,FALSE,2
1705,FALSE,2
1706,TRUE,4
1707,TRUE,4
1708,TRUE,4
1709,FALSE,1
1710,FALSE,2
1711,FALSE,2
1712,FALSE,1
1713,TRUE,4
1714,FALSE,1
1715,TRUE,4
1716,FALSE,0
1717,FALSE,3
1718,FALSE,1
1719,TRUE,4
1720,FALSE,0
1721,FALSE,1
1722,TRUE,4
1723,FALSE,1
1724,FALSE,0
1725,FALSE,2
1726,TRUE,4
1727,FALSE,1
1728,FALSE,1
1729,FALSE,1
1730,FALSE,3
1731,FALSE,1
1732,FALSE,2
1733,FALSE,2
1734,FALSE,2
1735,FALSE,1
1736,FALSE,2
1737,TRUE,4
1738,FALSE,4
1739,FALSE,2
1740,FALSE,2
1741,FALSE,4
1742,FALSE,2
1743,FALSE,2
1744,FALSE,2
1745,FALSE,0
1746,FALSE,1
1747,TRUE,4
1748,FALSE,0
1749,FALSE,0
1750,FALSE,1
1751,FALSE,2
1752,FALSE,0
1753,FALSE,0
1754,FALSE,0
1755,FALSE,0
1756,FALSE,0
1757,FALSE,0
1758,TRUE,4
1759,TRUE,4
1760,TRUE,4
1761,FALSE,1
1762,TRUE,4
1763,FALSE,2
1764,FALSE,1
1765,TRUE,4
1766,TRUE,4
1767,TRUE,4
1768,FALSE,1
1769,FALSE,2
1770,FALSE,0
1771,TRUE,4
1772,FALSE,0
1773,TRUE,4
1774,TRUE,4
1775,FALSE,2
1776,FALSE,1
1777,TRUE,3
1778,FALSE,1
1779,FALSE,1
1780,FALSE,0
1781,FALSE,3
1782,FALSE,0
1783,FALSE,1
1784,FALSE,1
1785,TRUE,4
1786,FALSE,2
1787,FALSE,3
1788,FALSE,2
1789,FALSE,0
1790,FALSE,1
1791,FALSE,2
1792,FALSE,1
1793,FALSE,2
1794,FALSE,0
1795,TRUE,4
1796,FALSE,1
1797,FALSE,1
1798,FALSE,2
1799,FALSE,2
1800,TRUE,4
1801,TRUE,4
1802,FALSE,0
1803,TRUE,4
1804,FALSE,3
1805,TRUE,4
1806,TRUE,4
1807,FALSE,1
1808,FALSE,1
1809,TRUE,4
1810,FALSE,1
1811,FALSE,1
1812,FALSE,1
1813,FALSE,2
1814,FALSE,0
1815,FALSE,0
1816,FALSE,1
1817,FALSE,1
1818,FALSE,0
1819,FALSE,2
1820,FALSE,0
1821,FALSE,1
1822,FALSE,2
1823,FALSE,0
1824,FALSE,1
1825,FALSE,1
1826,FALSE,3
1827,TRUE,4
1828,FALSE,2
1829,FALSE,1
1830,FALSE,2
1831,FALSE,1
1832,FALSE,2
1833,TRUE,4
1834,FALSE,0
1835,FALSE,0
1836,FALSE,1
1837,FALSE,2
1838,TRUE,4
1839,TRUE,4
1840,FALSE,0
1841,FALSE,0
1842,TRUE,4
1843,FALSE,1
1844,FALSE,0
1845,FALSE,2
1846,FALSE,1
1847,FALSE,4
1848,FALSE,1
1849,FALSE,1
1850,FALSE,1
1851,TRUE,4
1852,TRUE,4
1853,FALSE,1
1854,FALSE,2
1855,TRUE,4
1856,FALSE,2
1857,FALSE,1
1858,FALSE,0
1859,FALSE,1
1860,TRUE,4
1861,FALSE,0
1862,FALSE,2
1863,TRUE,4
1864,TRUE,4
1865,FALSE,1
1866,FALSE,1
1867,FALSE,1
1868,FALSE,1
1869,TRUE,4
1870,FALSE,2
1871,FALSE,2
1872,FALSE,2
1873,FALSE,0
1874,TRUE,4
1875,TRUE,4
1876,TRUE,4
1877,TRUE,4
1878,FALSE,1
1879,FALSE,0
1880,FALSE,2
1881,FALSE,0
1882,FALSE,3
1883,FALSE,1
1884,TRUE,4
1885,FALSE,1
1886,TRUE,4
1887,FALSE,2
1888,FALSE,0
1889,TRUE,4
1890,FALSE,2
1891,FALSE,1
1892,FALSE,0
1893,FALSE,1
1894,TRUE,4
1895,FALSE,0
1896,FALSE,1
1897,FALSE,1
1898,TRUE,4
1899,FALSE,2
1900,FALSE,1
1901,TRUE,4
1902,FALSE,2
1903,FALSE,0
1904,TRUE,4
1905,FALSE,1
1906,FALSE,1
1907,TRUE,4
1908,FALSE,3
1909,FALSE,2
1910,TRUE,4
1911,TRUE,4
1912,FALSE,0
1913,FALSE,0
1914,TRUE,4
1915,TRUE,4
1916,FALSE,1
1917,FALSE,0
1918,FALSE,2
1919,FALSE,1
1920,TRUE,4
1921,FALSE,3
1922,FALSE,1
1923,FALSE,2
1924,FALSE,1
1925,FALSE,3
1926,TRUE,4
1927,FALSE,1
1928,FALSE,1
1929,FALSE,0
1930,TRUE,4
1931,FALSE,1
1932,FALSE,1
1933,FALSE,0
1934,TRUE,4
1935,TRUE,4
1936,FALSE,1
1937,TRUE,4
1938,FALSE,1
1939,FALSE,3
1940,TRUE,4
1941,TRUE,4
1942,TRUE,4
1943,FALSE,1
1944,FALSE,2
1945,TRUE,4
1946,TRUE,4
1947,FALSE,3
1948,FALSE,0
1949,FALSE,1
1950,FALSE,1
1951,TRUE,4
1952,TRUE,4
1953,FALSE,3
1954,FALSE,1
1955,TRUE,4
1956,TRUE,4
1957,FALSE,3
1958,FALSE,1
1959,TRUE,4
1960,TRUE,4
1961,FALSE,1
1962,FALSE,1
1963,TRUE,4
1964,TRUE,4
1965,FALSE,1
1966,TRUE,4
1967,TRUE,4
1968,TRUE,4
1969,FALSE,3
1970,FALSE,2
1971,TRUE,4
1972,TRUE,4
1973,TRUE,4
1974,FALSE,2
1975,FALSE,2
1976,TRUE,4
1977,FALSE,2
1978,TRUE,4
1979,FALSE,2
1980,FALSE,0
1981,FALSE,0
1982,FALSE,1
1983,FALSE,2
1984,FALSE,0
1985,TRUE,4
1986,FALSE,2
1987,FALSE,1
1988,TRUE,4
1989,FALSE,2
1990,FALSE,2
1991,TRUE,4
1992,FALSE,1
1993,FALSE,2
1994,TRUE,4
1995,TRUE,4
1996,FALSE,4
1997,FALSE,3
1998,FALSE,0
1999,TRUE,4
2000,FALSE,1
2001,FALSE,2
2002,FALSE,2
2003,TRUE,4
2004,FALSE,1
2005,FALSE,1
2006,TRUE,4
2007,TRUE,4
2008,TRUE,4
2009,FALSE,1
2010,FALSE,1
2011,FALSE,1
2012,FALSE,1
2013,FALSE,0
2014,TRUE,4
2015,FALSE,3
2016,FALSE,1
2017,TRUE,4
2018,TRUE,4
2019,FALSE,2
2020,FALSE,3
2021,FALSE,1
2022,FALSE,1
2023,FALSE,1
2024,FALSE,2
2025,FALSE,1
2026,TRUE,4
2027,TRUE,4
2028,FALSE,0
2029,FALSE,2
2030,TRUE,4
2031,TRUE,4
2032,FALSE,0
2033,TRUE,4
2034,FALSE,2
2035,FALSE,1
2036,FALSE,3
2037,TRUE,4
2038,TRUE,4
2039,TRUE,4
2040,TRUE,4
2041,FALSE,3
2042,TRUE,4
2043,FALSE,3
2044,FALSE,0
2045,TRUE,4
2046,FALSE,2
2047,FALSE,1
2048,FALSE,1
2049,TRUE,4
2050,FALSE,0
2051,FALSE,1
2052,FALSE,0
2053,FALSE,1
2054,FALSE,1
2055,TRUE,4
2056,TRUE,4
2057,FALSE,0
2058,FALSE,1
2059,FALSE,1
2060,FALSE,1
2061,TRUE,4
2062,TRUE,4
2063,TRUE,4
2064,TRUE,4
2065,TRUE,4
2066,TRUE,4
2067,FALSE,0
2068,FALSE,1
2069,TRUE,4
2070,TRUE,4
2071,FALSE,1
2072,TRUE,4
2073,TRUE,4
2074,FALSE,1
2075,TRUE,4
2076,FALSE,1
2077,FALSE,1
2078,FALSE,0
2079,FALSE,3
2080,FALSE,2
2081,TRUE,4
2082,FALSE,2
2083,FALSE,1
2084,FALSE,0
2085,FALSE,1
2086,TRUE,4
2087,FALSE,2
2088,TRUE,4
2089,FALSE,1
2090,FALSE,1
2091,FALSE,2
2092,FALSE,0
2093,FALSE,4
2094,TRUE,4
2095,FALSE,1
2096,FALSE,0
2097,FALSE,2
2098,TRUE,4
2099,FALSE,1
2100,FALSE,2
2101,FALSE,2
2102,FALSE,3
2103,TRUE,4
2104,FALSE,1
2105,FALSE,2
2106,FALSE,1
2107,FALSE,0
2108,FALSE,1
2109,FALSE,2
2110,FALSE,0
2111,FALSE,2
2112,FALSE,1
2113,FALSE,0
2114,FALSE,1
2115,FALSE,2
2116,FALSE,3
2117,TRUE,4
2118,FALSE,1
2119,TRUE,4
2120,TRUE,4
2121,TRUE,4
2122,TRUE,4
2123,FALSE,2
2124,FALSE,3
2125,FALSE,2
2126,FALSE,2
2127,FALSE,0
2128,FALSE,2
2129,TRUE,4
2130,FALSE,1
2131,FALSE,0
2132,FALSE,1
2133,FALSE,2
2134,FALSE,2
2135,TRUE,4
2136,FALSE,2
2137,FALSE,0
2138,FALSE,2
2139,FALSE,1
2140,FALSE,0
2141,FALSE,1
2142,TRUE,4
2143,FALSE,2
2144,FALSE,0
2145,FALSE,3
2146,FALSE,2
2147,TRUE,4
2148,TRUE,4
2149,FALSE,0
2150,FALSE,1
2151,FALSE,1
2152,TRUE,4
2153,FALSE,3
2154,TRUE,4
2155,FALSE,1
2156,FALSE,3
2157,FALSE,0
2158,FALSE,4
2159,TRUE,4
2160,FALSE,1
2161,TRUE,4
2162,FALSE,2
2163,TRUE,4
2164,FALSE,2
2165,FALSE,0
2166,FALSE,1
2167,FALSE,0
2168,FALSE,2
2169,TRUE,4
2170,FALSE,0
2171,TRUE,4
2172,TRUE,3
2173,FALSE,2
2174,FALSE,1
2175,FALSE,3
2176,FALSE,0
2177,TRUE,4
2178,TRUE,4
2179,FALSE,2
2180,FALSE,3
2181,FALSE,2
2182,FALSE,1
2183,TRUE,4
2184,TRUE,4
2185,FALSE,1
2186,FALSE,2
2187,TRUE,4
2188,FALSE,0
2189,FALSE,2
2190,FALSE,2
2191,FALSE,2
2192,FALSE,3
2193,TRUE,4
2194,FALSE,0
2195,TRUE,4
2196,FALSE,2
2197,FALSE,1
2198,FALSE,0
2199,FALSE,1
2200,TRUE,4
2201,FALSE,2
2202,TRUE,4
2203,FALSE,0
2204,TRUE,4
2205,FALSE,1
2206,FALSE,1
2207,FALSE,3
2208,FALSE,1
2209,FALSE,1
2210,FALSE,0
2211,FALSE,1
2212,TRUE,4
2213,FALSE,2
2214,FALSE,3
2215,FALSE,1
2216,TRUE,4
2217,FALSE,2
2218,FALSE,3
2219,FALSE,2
2220,FALSE,1
2221,FALSE,1
2222,FALSE,2
2223,FALSE,1
2224,TRUE,4
2225,FALSE,1
2226,FALSE,1
2227,TRUE,4
2228,TRUE,4
2229,TRUE,4
2230,FALSE,0
2231,FALSE,1
2232,FALSE,0
2233,FALSE,0
2234,FALSE,1
2235,FALSE,1
2236,TRUE,4
2237,TRUE,4
2238,FALSE,1
2239,FALSE,1
2240,FALSE,2
2241,FALSE,2
2242,FALSE,3
2243,FALSE,2
2244,FALSE,2
2245,FALSE,3
2246,TRUE,4
2247,FALSE,0
2248,FALSE,1
2249,FALSE,2
2250,FALSE,1
2251,FALSE,3
2252,FALSE,2
2253,FALSE,1
2254,TRUE,4
2255,FALSE,3
2256,FALSE,2
2257,TRUE,4
2258,FALSE,0
2259,FALSE,2
2260,FALSE,3
2261,TRUE,4
2262,FALSE,1
2263,FALSE,1
2264,FALSE,0
2265,FALSE,1
2266,TRUE,4
2267,FALSE,2
2268,FALSE,0
2269,TRUE,4
2270,FALSE,2
2271,FALSE,2
2272,FALSE,1
2273,FALSE,2
2274,TRUE,4
2275,FALSE,1
2276,FALSE,2
2277,FALSE,2
2278,FALSE,0
2279,FALSE,0
2280,FALSE,1
2281,TRUE,4
2282,TRUE,4
2283,TRUE,4
2284,FALSE,1
2285,FALSE,2
2286,TRUE,4
2287,FALSE,2
2288,FALSE,4
2289,TRUE,4
2290,FALSE,1
2291,TRUE,4
2292,FALSE,1
2293,FALSE,0
2294,FALSE,0
2295,TRUE,4
2296,FALSE,2
2297,TRUE,4
2298,FALSE,1
2299,TRUE,4
2300,FALSE,0
2301,TRUE,4
2302,TRUE,4
2303,TRUE,4
2304,FALSE,1
2305,TRUE,4
2306,FALSE,2
2307,FALSE,1
2308,FALSE,0
2309,TRUE,4
2310,FALSE,3
2311,FALSE,2
2312,FALSE,1
2313,TRUE,4
2314,FALSE,1
2315,TRUE,4
2316,TRUE,4
2317,FALSE,1
2318,FALSE,2
2319,FALSE,1
2320,FALSE,2
2321,FALSE,0
2322,FALSE,1
2323,TRUE,4
2324,FALSE,2
2325,FALSE,2
2326,TRUE,4
2327,FALSE,2
2328,FALSE,0
2329,FALSE,2
2330,TRUE,4
2331,FALSE,0
2332,FALSE,1
2333,TRUE,4
2334,FALSE,1
2335,TRUE,4
2336,TRUE,4
2337,FALSE,1
2338,FALSE,1
2339,FALSE,2
2340,TRUE,4
2341,FALSE,0
2342,FALSE,2
2343,FALSE,0
2344,FALSE,2
2345,FALSE,1
2346,FALSE,1
2347,TRUE,4
2348,TRUE,4
2349,FALSE,1
2350,FALSE,2
2351,TRUE,4
2352,FALSE,0
2353,TRUE,4
2354,FALSE,1
2355,FALSE,1
2356,TRUE,4
2357,FALSE,1
2358,FALSE,1
2359,FALSE,2
2360,FALSE,1
2361,TRUE,4
2362,FALSE,3
2363,FALSE,2
2364,FALSE,3
2365,TRUE,4
2366,FALSE,0
2367,TRUE,4
2368,TRUE,4
2369,FALSE,0
2370,FALSE,0
2371,TRUE,4
2372,FALSE,2
2373,FALSE,0
2374,TRUE,4
2375,FALSE,1
2376,TRUE,4
2377,TRUE,4
2378,FALSE,1
2379,FALSE,3
2380,FALSE,0
2381,TRUE,4
2382,TRUE,4
2383,FALSE,2
2384,FALSE,2
2385,TRUE,4
2386,TRUE,4
2387,TRUE,4
2388,FALSE,0
2389,FALSE,2
2390,FALSE,1
2391,FALSE,1
2392,FALSE,1
2393,TRUE,4
2394,FALSE,2
2395,TRUE,4
2396,TRUE,4
2397,FALSE,2
2398,TRUE,4
2399,TRUE,4
2400,FALSE,1
2401,FALSE,0
2402,FALSE,3
2403,FALSE,0
2404,FALSE,2
2405,FALSE,0
2406,FALSE,3
2407,TRUE,4
2408,TRUE,4
2409,FALSE,2
2410,FALSE,2
2411,TRUE,4
2412,FALSE,1
2413,FALSE,1
2414,FALSE,1
2415,FALSE,0
2416,TRUE,4
2417,TRUE,4
2418,FALSE,0
2419,FALSE,1
2420,TRUE,4
2421,TRUE,4
2422,TRUE,4
2423,TRUE,4
2424,TRUE,4
2425,FALSE,2
2426,TRUE,4
2427,TRUE,4
2428,FALSE,2
2429,TRUE,4
2430,FALSE,1
2431,TRUE,4
2432,TRUE,4
2433,FALSE,1
2434,FALSE,2
2435,FALSE,1
2436,FALSE,3
2437,FALSE,2
2438,FALSE,1
2439,FALSE,2
2440,FALSE,2
2441,TRUE,4
2442,FALSE,0
2443,FALSE,1
2444,FALSE,1
2445,FALSE,1
2446,TRUE,4
2447,FALSE,0
2448,TRUE,4
2449,FALSE,1
2450,TRUE,4
2451,FALSE,1
2452,TRUE,4
2453,FALSE,1
2454,FALSE,2
2455,FALSE,0
2456,FALSE,2
2457,TRUE,4
2458,TRUE,4
2459,FALSE,1
2460,TRUE,4
2461,TRUE,4
2462,FALSE,2
2463,FALSE,0
2464,FALSE,0
2465,TRUE,4
2466,FALSE,2
2467,TRUE,4
2468,FALSE,2
2469,FALSE,1
2470,FALSE,2
2471,FALSE,0
2472,FALSE,1
2473,FALSE,3
2474,FALSE,2
2475,FALSE,2
2476,FALSE,1
2477,FALSE,0
2478,FALSE,1
2479,FALSE,2
2480,FALSE,1
2481,TRUE,4
2482,FALSE,1
2483,FALSE,1
2484,FALSE,1
2485,FALSE,1
2486,FALSE,1
2487,FALSE,2
2488,FALSE,1
2489,TRUE,4
2490,FALSE,2
2491,FALSE,2
2492,TRUE,4
2493,FALSE,2
2494,FALSE,3
2495,FALSE,0
2496,TRUE,4
2497,FALSE,1
2498,TRUE,4
2499,FALSE,2
2500,FALSE,3
2501,FALSE,1
2502,FALSE,1
2503,FALSE,0
2504,FALSE,1
2505,FALSE,0
2506,FALSE,2
2507,FALSE,0
2508,FALSE,2
2509,FALSE,4
2510,FALSE,2
2511,TRUE,4
2512,TRUE,4
2513,FALSE,2
2514,FALSE,0
2515,FALSE,2
2516,FALSE,2
2517,FALSE,3
2518,TRUE,4
2519,FALSE,1
2520,FALSE,1
2521,FALSE,1
2522,FALSE,0
2523,TRUE,4
2524,FALSE,1
2525,TRUE,4
2526,TRUE,4
2527,TRUE,4
2528,FALSE,1
2529,TRUE,4
2530,TRUE,4
2531,FALSE,0
2532,FALSE,2
2533,FALSE,1
2534,TRUE,4
2535,FALSE,0
2536,TRUE,4
2537,FALSE,0
2538,FALSE,0
2539,TRUE,4
2540,TRUE,4
2541,TRUE,4
2542,FALSE,2
2543,FALSE,1
2544,TRUE,4
2545,FALSE,3
2546,FALSE,3
2547,FALSE,1
2548,FALSE,2
2549,TRUE,4
2550,FALSE,1
2551,FALSE,2
2552,FALSE,2
2553,TRUE,4
2554,FALSE,2
2555,FALSE,1
2556,FALSE,0
2557,FALSE,1
2558,FALSE,0
2559,TRUE,4
2560,FALSE,0
2561,FALSE,0
2562,FALSE,1
2563,TRUE,4
2564,TRUE,4
2565,FALSE,1
2566,TRUE,4
2567,FALSE,1
2568,FALSE,2
2569,FALSE,2
2570,FALSE,2
2571,FALSE,0
2572,FALSE,3
2573,FALSE,0
2574,TRUE,4
2575,FALSE,2
2576,FALSE,1
2577,FALSE,2
2578,FALSE,1
2579,FALSE,0
2580,FALSE,2
2581,FALSE,3
2582,FALSE,1
2583,FALSE,2
2584,FALSE,3
2585,TRUE,4
2586,FALSE,0
2587,TRUE,4
2588,FALSE,1
2589,FALSE,1
2590,FALSE,1
2591,TRUE,4
2592,FALSE,3
2593,FALSE,1
2594,FALSE,1
2595,FALSE,0
2596,FALSE,2
2597,TRUE,4
2598,FALSE,2
2599,FALSE,1
2600,FALSE,0
2601,TRUE,4
2602,FALSE,2
2603,FALSE,2
2604,FALSE,1
2605,FALSE,2
2606,FALSE,1
2607,FALSE,1
2608,TRUE,4
2609,TRUE,4
2610,FALSE,2
2611,TRUE,4
2612,FALSE,1
2613,FALSE,2
2614,FALSE,2
2615,FALSE,3
2616,TRUE,4
2617,FALSE,1
2618,TRUE,4
2619,TRUE,4
2620,FALSE,0
2621,TRUE,4
2622,TRUE,4
2623,FALSE,1
2624,FALSE,1
2625,TRUE,4
2626,TRUE,4
2627,FALSE,0
2628,FALSE,1
2629,FALSE,2
2630,FALSE,2
2631,FALSE,0
2632,FALSE,0
2633,FALSE,1
2634,FALSE,0
2635,FALSE,0
2636,FALSE,1
2637,FALSE,1
2638,FALSE,2
2639,TRUE,4
2640,FALSE,1
2641,TRUE,4
2642,FALSE,0
2643,FALSE,1
2644,TRUE,4
2645,FALSE,1
2646,TRUE,4
2647,FALSE,0
2648,FALSE,3
2649,TRUE,4
2650,TRUE,4
2651,FALSE,3
2652,FALSE,0
2653,FALSE,1
2654,FALSE,1
2655,FALSE,0
2656,TRUE,4
2657,FALSE,2
2658,FALSE,1
2659,TRUE,4
2660,FALSE,0
2661,TRUE,4
2662,TRUE,4
2663,TRUE,4
2664,FALSE,0
2665,FALSE,1
2666,FALSE,2
2667,TRUE,4
2668,FALSE,0
2669,FALSE,0
2670,TRUE,4
2671,FALSE,2
2672,FALSE,0
2673,TRUE,4
2674,FALSE,0
2675,FALSE,1
2676,FALSE,2
2677,TRUE,4
2678,TRUE,4
2679,FALSE,1
2680,FALSE,1
2681,TRUE,4
2682,FALSE,1
2683,FALSE,2
2684,TRUE,4
2685,FALSE,1
2686,FALSE,1
2687,TRUE,4
2688,FALSE,1
2689,FALSE,1
2690,FALSE,0
2691,FALSE,1
2692,FALSE,0
2693,FALSE,0
2694,FALSE,2
2695,FALSE,1
2696,FALSE,0
2697,FALSE,0
2698,FALSE,1
2699,TRUE,4
2700,FALSE,0
2701,FALSE,1
2702,FALSE,2
2703,FALSE,0
2704,FALSE,3
2705,TRUE,4
2706,FALSE,2
2707,FALSE,0
2708,FALSE,2
2709,TRUE,4
2710,FALSE,1
2711,TRUE,4
2712,FALSE,0
2713,FALSE,0
2714,TRUE,4
2715,FALSE,3
2716,FALSE,2
2717,FALSE,2
2718,TRUE,4
2719,FALSE,1
2720,FALSE,1
2721,FALSE,1
2722,FALSE,1
2723,FALSE,1
2724,FALSE,1
2725,TRUE,4
2726,TRUE,4
2727,TRUE,4
2728,FALSE,0
2729,TRUE,4
2730,FALSE,1
2731,FALSE,1
2732,TRUE,4
2733,FALSE,1
2734,TRUE,4
2735,FALSE,2
2736,FALSE,1
2737,TRUE,4
2738,FALSE,2
2739,TRUE,4
2740,FALSE,2
2741,FALSE,0
2742,FALSE,2
2743,TRUE,4
2744,FALSE,2
2745,TRUE,4
2746,FALSE,0
2747,FALSE,0
2748,TRUE,4
2749,FALSE,0
2750,TRUE,4
2751,FALSE,2
2752,FALSE,1
2753,FALSE,1
2754,FALSE,2
2755,TRUE,4
2756,FALSE,1
2757,TRUE,4
2758,TRUE,4
2759,TRUE,4
2760,FALSE,0
2761,TRUE,4
2762,FALSE,3
2763,TRUE,4
2764,TRUE,4
2765,FALSE,1
2766,FALSE,1
2767,FALSE,0
2768,TRUE,3
2769,TRUE,4
2770,FALSE,0
2771,FALSE,2
2772,TRUE,4
2773,FALSE,2
2774,TRUE,4
2775,FALSE,2
2776,TRUE,4
2777,TRUE,4
2778,FALSE,2
2779,FALSE,0
2780,FALSE,1
2781,FALSE,2
2782,FALSE,3
2783,FALSE,1
2784,TRUE,4
2785,FALSE,1
2786,TRUE,4
2787,TRUE,4
2788,FALSE,1
2789,FALSE,1
2790,TRUE,4
2791,FALSE,1
2792,FALSE,2
2793,FALSE,0
2794,FALSE,3
2795,FALSE,1
2796,FALSE,0
2797,FALSE,1
2798,FALSE,0
2799,TRUE,4
2800,FALSE,0
2801,FALSE,0
2802,FALSE,1
2803,FALSE,2
2804,TRUE,4
2805,FALSE,2
2806,TRUE,4
2807,FALSE,1
2808,TRUE,4
2809,FALSE,3
2810,FALSE,2
2811,FALSE,1
2812,FALSE,0
2813,FALSE,1
2814,FALSE,4
2815,FALSE,1
2816,FALSE,1
2817,FALSE,0
2818,FALSE,0
2819,FALSE,2
2820,TRUE,4
2821,TRUE,4
2822,FALSE,2
2823,FALSE,0
2824,FALSE,1
2825,FALSE,2
2826,TRUE,4
2827,TRUE,4
2828,FALSE,1
2829,FALSE,3
2830,FALSE,2
2831,TRUE,4
2832,FALSE,1
2833,FALSE,2
2834,FALSE,1
2835,FALSE,2
2836,FALSE,0
2837,FALSE,3
2838,FALSE,2
2839,FALSE,1
2840,FALSE,0
2841,FALSE,2
2842,TRUE,4
2843,TRUE,4
2844,FALSE,2
2845,FALSE,1
2846,TRUE,4
2847,TRUE,4
2848,FALSE,0
2849,FALSE,1
2850,FALSE,1
2851,TRUE,4
2852,FALSE,0
2853,FALSE,0
2854,FALSE,1
2855,FALSE,2
2856,FALSE,1
2857,FALSE,2
2858,FALSE,2
2859,FALSE,1
2860,TRUE,4
2861,TRUE,4
2862,TRUE,4
2863,FALSE,3
2864,FALSE,1
2865,FALSE,0
2866,FALSE,1
2867,TRUE,4
2868,TRUE,4
2869,FALSE,0
2870,FALSE,0
2871,FALSE,1
2872,TRUE,4
2873,TRUE,4
2874,TRUE,4
2875,FALSE,0
2876,TRUE,4
2877,FALSE,0
2878,FALSE,0
2879,FALSE,1
2880,FALSE,2
2881,FALSE,2
2882,FALSE,4
2883,FALSE,1
2884,FALSE,3
2885,TRUE,4
2886,TRUE,4
2887,FALSE,2
2888,FALSE,1
2889,FALSE,2
2890,FALSE,0
2891,TRUE,4
2892,FALSE,2
2893,FALSE,0
2894,FALSE,1
2895,TRUE,4
